Datetime,Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Precipitation (inches),Average Fish Weight (g)
2024-02-20 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-20 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-21 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-22 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-23 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-24 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-25 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-26 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 06:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 07:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 08:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 09:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 10:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 11:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 12:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 13:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 14:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 15:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 16:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 17:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 18:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 19:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 20:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 21:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 22:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-27 23:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 00:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 01:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 02:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 03:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 04:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 05:00:00,93.05,1.0,26.5,6.47,7.34,2.79,0.2,278.1
2024-02-28 06:00:00,93.22105263157894,1.0,26.59736842105263,6.544736842105263,7.373157894736842,2.79,0.2278947368421053,278.5421052631579
2024-02-28 07:00:00,93.39210526315789,1.0,26.69473684210526,6.619473684210526,7.406315789473684,2.79,0.2557894736842106,278.9842105263158
2024-02-28 08:00:00,93.56315789473683,1.0,26.7921052631579,6.694210526315789,7.439473684210526,2.79,0.2836842105263158,279.4263157894737
2024-02-28 09:00:00,93.73421052631579,1.0,26.88947368421053,6.768947368421053,7.472631578947368,2.79,0.3115789473684211,279.8684210526316
2024-02-28 10:00:00,93.90526315789474,1.0,26.98684210526316,6.843684210526315,7.50578947368421,2.79,0.3394736842105263,280.3105263157895
2024-02-28 11:00:00,94.07631578947368,1.0,27.08421052631579,6.918421052631579,7.538947368421052,2.79,0.3673684210526316,280.7526315789474
2024-02-28 12:00:00,94.24736842105263,1.0,27.18157894736842,6.993157894736842,7.572105263157894,2.79,0.3952631578947369,281.1947368421053
2024-02-28 13:00:00,94.41842105263157,1.0,27.27894736842105,7.067894736842105,7.605263157894736,2.79,0.4231578947368421,281.6368421052632
2024-02-28 14:00:00,94.58947368421052,1.0,27.37631578947369,7.142631578947368,7.638421052631578,2.79,0.4510526315789474,282.078947368421
2024-02-28 15:00:00,94.76052631578948,1.0,27.47368421052632,7.217368421052631,7.671578947368421,2.79,0.4789473684210526,282.521052631579
2024-02-28 16:00:00,94.93157894736842,1.0,27.57105263157895,7.292105263157895,7.704736842105263,2.79,0.506842105263158,282.9631578947369
2024-02-28 17:00:00,95.10263157894737,1.0,27.66842105263158,7.366842105263157,7.737894736842105,2.79,0.5347368421052632,283.4052631578948
2024-02-28 18:00:00,95.27368421052631,1.0,27.76578947368421,7.441578947368421,7.771052631578947,2.79,0.5626315789473684,283.8473684210526
2024-02-28 19:00:00,95.44473684210526,1.0,27.86315789473684,7.516315789473683,7.804210526315789,2.79,0.5905263157894738,284.2894736842105
2024-02-28 20:00:00,95.6157894736842,1.0,27.96052631578948,7.591052631578947,7.837368421052632,2.79,0.618421052631579,284.7315789473684
2024-02-28 21:00:00,95.78684210526316,1.0,28.05789473684211,7.66578947368421,7.870526315789474,2.79,0.6463157894736842,285.1736842105263
2024-02-28 22:00:00,95.9578947368421,1.0,28.15526315789474,7.740526315789474,7.903684210526316,2.79,0.6742105263157895,285.6157894736842
2024-02-28 23:00:00,96.12894736842105,1.0,28.25263157894737,7.815263157894737,7.936842105263158,2.79,0.7021052631578948,286.0578947368421
2024-02-29 00:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 01:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 02:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 03:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 04:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 05:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 06:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 07:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 08:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 09:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 10:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 11:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 12:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 13:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 14:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 15:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 16:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 17:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 18:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 19:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 20:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 21:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 22:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-02-29 23:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 00:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 01:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 02:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 03:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 04:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 05:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 06:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 07:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 08:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 09:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 10:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 11:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 12:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 13:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 14:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 15:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 16:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 17:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 18:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 19:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 20:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 21:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 22:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-01 23:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 00:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 01:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 02:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 03:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 04:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 05:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 06:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 07:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 08:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 09:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 10:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 11:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 12:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 13:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 14:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 15:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 16:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 17:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 18:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 19:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 20:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 21:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 22:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-02 23:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 00:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 01:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 02:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 03:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 04:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 05:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 06:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 07:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 08:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 09:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 10:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 11:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
2024-03-03 12:00:00,96.3,1.0,28.35,7.89,7.97,2.79,0.73,286.5
